[Debug  ] <FilterController::loadFilterMetadata> added filter "Espejo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "mirror" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Espejo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "mosaic" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Mosaico" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "movit_diffusion" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Difusión" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "nervous" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Nervioso" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "noise_fast" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Ruido: Rápido" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "noise_keyframes" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Ruido: Fotogramas" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "nosync" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "No sincronizar" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "oldfilm" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Película antigua: Proyector" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "opacity" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Opacidad" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "opacity" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Opacidad" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "posterize" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Posterizar" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "rectangle" "meta.qml" 
